,DBN,School_Name,Num of SAT Test Takers,SAT Critical Reading Avg. Score,SAT Math Avg. Score,SAT Writing Avg. Score,avg_sat_score,schoolyear,frl_percent,total_enrollment,ell_percent,sped_percent,asian_per,black_per,hispanic_per,white_per,male_per,Borough
627,13K430,BROOKLYN TECHNICAL HIGH SCHOOL,1277,587,659,587,1833,20112012,50.7,5332,0.1,0.5,60.3,10.2,7.9,21.3,58.3,Brooklyn
628,13K439,BROOKLYN INTERNATIONAL HIGH SCHOOL,90,305,364,312,981,20092010,93.2,414,82.6,0,31.2,17.9,39.1,11.4,49,Brooklyn
629,13K439,BROOKLYN INTERNATIONAL HIGH SCHOOL,90,305,364,312,981,20102011,93.2,388,84.8,0,32.7,20.1,38.1,9,47.7,Brooklyn
630,13K439,BROOKLYN INTERNATIONAL HIGH SCHOOL,90,305,364,312,981,20112012,80,367,83.1,0,42.5,20.2,28.6,8.7,48.2,Brooklyn
631,13K483,THE URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE,105,400,417,389,1206,20092010,77.7,465,1.3,10.5,1.3,80.4,17.6,0.4,27.7,Brooklyn
632,13K483,THE URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE,105,400,417,389,1206,20102011,81,458,1.3,12.9,1.1,82.5,15.1,0.7,34.5,Brooklyn
633,13K483,THE URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE,105,400,417,389,1206,20112012,60.5,450,0.9,13.3,0.9,79.1,17.1,1.1,39.6,Brooklyn
634,13K499,ACORN COMMUNITY HIGH SCHOOL,72,384,364,368,1116,20092010,88,696,3.4,14.5,1.1,81.5,14.5,1,52.3,Brooklyn
635,13K499,ACORN COMMUNITY HIGH SCHOOL,72,384,364,368,1116,20102011,89.3,744,3.4,16.9,1.7,83.6,12.8,0.9,55.2,Brooklyn
636,13K499,ACORN COMMUNITY HIGH SCHOOL,72,384,364,368,1116,20112012,81,731,2.9,18.6,1.2,84.7,12.2,0.8,55.8,Brooklyn
637,13K509,FREEDOM ACADEMY HIGH SCHOOL,29,400,390,403,1193,20092010,82.7,314,1.6,18.5,1.6,80.9,14.6,1.9,49.4,Brooklyn
638,13K509,FREEDOM ACADEMY HIGH SCHOOL,29,400,390,403,1193,20102011,87.6,261,0.8,20.7,0.8,80.8,16.1,1.9,47.1,Brooklyn
639,13K509,FREEDOM ACADEMY HIGH SCHOOL,29,400,390,403,1193,20112012,68,218,1.8,14.2,1.4,82.1,15.1,0.9,43.6,Brooklyn
640,13K575,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,398,391,394,1183,20092010,85.7,112,0,0,0,84.8,13.4,0,39.3,Brooklyn
641,13K575,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,13,398,391,394,1183,20112012,74.6,152,0.7,0,0,83.6,12.5,2,35.5,Brooklyn
642,13K595,BEDFORD ACADEMY HIGH SCHOOL,89,438,443,431,1312,20092010,68.1,342,0.3,4.7,1.2,88.3,6.1,0,44.4,Brooklyn
643,13K595,BEDFORD ACADEMY HIGH SCHOOL,89,438,443,431,1312,20102011,66.6,363,0.3,3.9,1.7,90.1,6.9,0.3,44.1,Brooklyn
644,13K595,BEDFORD ACADEMY HIGH SCHOOL,89,438,443,431,1312,20112012,46.7,367,1.1,4.1,2.7,89.4,7.1,0.3,49,Brooklyn
645,13K605,GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,85,406,391,392,1189,20092010,77.2,963,2,14.1,2.1,75.9,17.8,2.2,71.1,Brooklyn
646,13K605,GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,85,406,391,392,1189,20102011,79.3,929,1.4,15.6,2.5,79.2,15.4,1.8,75,Brooklyn
647,13K605,GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,85,406,391,392,1189,20112012,65,927,1.9,14.1,2.8,79.8,15.3,1.3,75.5,Brooklyn
648,13K670,BENJAMIN BANNEKER ACADEMY,185,471,472,448,1391,20102011,68.8,832,0.4,2.3,2.2,89.3,8.1,0.2,44.6,Brooklyn
649,13K670,BENJAMIN BANNEKER ACADEMY,185,471,472,448,1391,20112012,47.4,895,0,3,2.7,87,8.8,0.4,46.1,Brooklyn
650,13K674,"CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING, ARCHITECTURE, AND TECHNOLOGY",20,441,499,413,1353,20092010,60,124,7.3,16.9,11.3,58.1,22.6,7.3,75,Brooklyn
651,13K674,"CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING, ARCHITECTURE, AND TECHNOLOGY",20,441,499,413,1353,20102011,71.8,246,4.9,13.4,8.5,62.6,24.4,4.5,80.1,Brooklyn
652,13K674,"CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING, ARCHITECTURE, AND TECHNOLOGY",20,441,499,413,1353,20112012,61.9,335,3.6,15.8,7.5,58.2,26.3,4.5,79.4,Brooklyn
653,14K071,JUAN MOREL CAMPOS SECONDARY SCHOOL,102,365,361,359,1085,20092010,93.2,906,23.2,26.5,0.3,19.8,76,3.3,54.1,Brooklyn
654,14K071,JUAN MOREL CAMPOS SECONDARY SCHOOL,102,365,361,359,1085,20102011,93.2,877,25.2,25.9,0.2,17.7,78,3.5,52.8,Brooklyn
655,14K071,JUAN MOREL CAMPOS SECONDARY SCHOOL,102,365,361,359,1085,20112012,76.6,865,24.9,26.7,0.2,15.3,80.6,3.4,54.7,Brooklyn
656,14K404,ACADEMY FOR YOUNG WRITERS,68,387,357,381,1125,20092010,72.9,375,2.7,9.6,1.1,58.7,36.3,3.2,32.3,Brooklyn
657,14K404,ACADEMY FOR YOUNG WRITERS,68,387,357,381,1125,20102011,71.1,372,2.7,12.4,0.3,63.2,32.8,3.5,25.8,Brooklyn
658,14K404,ACADEMY FOR YOUNG WRITERS,68,387,357,381,1125,20112012,65.3,400,2.5,12.7,0.7,63.5,32.2,3,24.2,Brooklyn
659,14K449,"BROOKLYN LATIN SCHOOL, THE",72,586,584,570,1740,20102011,62.3,336,0.3,1.2,35.7,28.9,20.5,13.1,54.8,Brooklyn
660,14K449,"BROOKLYN LATIN SCHOOL, THE",72,586,584,570,1740,20112012,53.3,468,0.4,1.1,36.8,26.7,17.9,14.5,54.9,Brooklyn
661,14K454,GREEN SCHOOL: AN ACADEMY FOR ENVIRONMENTAL CAREERS,41,407,386,396,1189,20092010,77.5,350,4.9,14.9,1.1,49.7,46.6,0.9,45.7,Brooklyn
662,14K454,GREEN SCHOOL: AN ACADEMY FOR ENVIRONMENTAL CAREERS,41,407,386,396,1189,20102011,78.4,361,7.8,17.5,1.1,49.3,46.8,1.7,46,Brooklyn
663,14K454,GREEN SCHOOL: AN ACADEMY FOR ENVIRONMENTAL CAREERS,41,407,386,396,1189,20112012,72.9,392,11.5,15.3,2,47.7,46.9,2.6,46.2,Brooklyn
664,14K474,PROGRESS HIGH SCHOOL FOR PROFESSIONAL CAREERS,144,364,379,371,1114,20092010,82.9,981,16.2,10.8,1.2,31.7,65.3,1.1,46.1,Brooklyn
665,14K474,PROGRESS HIGH SCHOOL FOR PROFESSIONAL CAREERS,144,364,379,371,1114,20102011,86.9,1003,17.4,12.9,0.8,31.5,66.2,0.9,46.6,Brooklyn
666,14K474,PROGRESS HIGH SCHOOL FOR PROFESSIONAL CAREERS,144,364,379,371,1114,20112012,84.8,1068,16.1,13,0.7,32.6,65.4,1,48.5,Brooklyn
667,14K477,SCHOOL FOR LEGAL STUDIES,134,413,396,395,1204,20092010,76.7,836,4.4,12.1,1,63,32.9,1.7,44.1,Brooklyn
668,14K477,SCHOOL FOR LEGAL STUDIES,134,413,396,395,1204,20102011,76.7,810,4.3,14.2,0.9,61.6,35.6,1.1,46.2,Brooklyn
669,14K477,SCHOOL FOR LEGAL STUDIES,134,413,396,395,1204,20112012,65.6,759,5.7,13,0.9,57.7,39.3,1.7,45.8,Brooklyn
670,14K478,"THE HIGH SCHOOL FOR ENTERPRISE, BUSINESS AND TECHNOLOGY",142,398,421,396,1215,20092010,85.9,885,10.6,12.1,2.3,37.9,56.8,1.6,68.1,Brooklyn
671,14K478,"THE HIGH SCHOOL FOR ENTERPRISE, BUSINESS AND TECHNOLOGY",142,398,421,396,1215,20102011,84.9,950,9.9,13.4,2.4,38.5,56.6,1.9,67.2,Brooklyn
672,14K478,"THE HIGH SCHOOL FOR ENTERPRISE, BUSINESS AND TECHNOLOGY",142,398,421,396,1215,20112012,74.2,976,9.9,13.2,3.2,39.3,55.4,1.9,65.7,Brooklyn
673,14K488,BROOKLYN PREPARATORY HIGH SCHOOL,42,367,373,350,1090,20092010,81.9,351,1.4,16.8,2,70.1,24.5,1.7,47.3,Brooklyn
674,14K488,BROOKLYN PREPARATORY HIGH SCHOOL,42,367,373,350,1090,20102011,81.6,380,2.4,17.4,1.6,65.3,30.8,1.6,47.1,Brooklyn
675,14K488,BROOKLYN PREPARATORY HIGH SCHOOL,42,367,373,350,1090,20112012,80.3,400,2.7,18.8,1.7,58.7,37.7,1,47.7,Brooklyn
676,14K558,WILLIAMSBURG HIGH SCHOOL FOR ARCHITECTURE AND DESIGN,72,363,385,364,1112,20092010,83,398,6.5,13.6,1.8,45.2,48.2,4,78.4,Brooklyn
677,14K558,WILLIAMSBURG HIGH SCHOOL FOR ARCHITECTURE AND DESIGN,72,363,385,364,1112,20102011,89.4,428,7.9,14.7,1.9,39.3,55.8,2.8,71.7,Brooklyn
678,14K558,WILLIAMSBURG HIGH SCHOOL FOR ARCHITECTURE AND DESIGN,72,363,385,364,1112,20112012,82.6,500,7,17.6,1.4,38.4,57.2,2.2,72.6,Brooklyn
679,14K561,WILLIAMSBURG PREPARATORY SCHOOL,113,397,410,380,1187,20092010,90.4,478,3.6,12.1,1.7,31.2,55.6,10,48.1,Brooklyn
680,14K561,WILLIAMSBURG PREPARATORY SCHOOL,113,397,410,380,1187,20102011,90.4,539,3.7,12.2,1.1,30.4,59.2,9.1,47.7,Brooklyn
681,14K561,WILLIAMSBURG PREPARATORY SCHOOL,113,397,410,380,1187,20112012,81,577,2.8,12.7,1.6,25.5,61.5,11.1,51,Brooklyn
682,14K586,LYONS COMMUNITY SCHOOL,31,371,377,355,1103,20092010,77.2,484,10.7,17.1,0.6,48.3,47.7,1.4,53.5,Brooklyn
683,14K586,LYONS COMMUNITY SCHOOL,31,371,377,355,1103,20102011,78.4,544,14.7,19.3,0.7,44.7,52.9,1.1,52.9,Brooklyn
684,14K586,LYONS COMMUNITY SCHOOL,31,371,377,355,1103,20112012,78.6,527,14.6,22,1.1,41.7,54.6,2.1,53.7,Brooklyn
685,14K610,AUTOMOTIVE HIGH SCHOOL,94,367,376,350,1093,20092010,71.3,982,5.7,20,1.4,65.9,29.2,1.9,95,Brooklyn
686,14K610,AUTOMOTIVE HIGH SCHOOL,94,367,376,350,1093,20102011,73,881,5.3,24,1.4,67,29.6,1.6,95.2,Brooklyn
687,14K610,AUTOMOTIVE HIGH SCHOOL,94,367,376,350,1093,20112012,67.1,723,4.7,30.3,1.4,66.1,30.2,1.7,95.6,Brooklyn
688,14K632,FRANCES PERKINS ACADEMY,12,382,372,368,1122,20092010,67.1,110,8.2,23.6,0,61.8,34.5,2.7,77.3,Brooklyn
689,14K632,FRANCES PERKINS ACADEMY,12,382,372,368,1122,20102011,72.9,148,10.8,23.6,0,60.1,37.2,2.7,70.3,Brooklyn
690,14K632,FRANCES PERKINS ACADEMY,12,382,372,368,1122,20112012,86.9,173,9.8,24.9,0,64.7,31.2,4,76.9,Brooklyn
691,14K685,EL PUENTE ACADEMY FOR PEACE AND JUSTICE,28,359,335,341,1035,20092010,89.3,197,17.8,21.8,1.5,10.7,85.8,1,45.2,Brooklyn
692,14K685,EL PUENTE ACADEMY FOR PEACE AND JUSTICE,28,359,335,341,1035,20102011,84.5,200,16,21.5,1.5,9,89,0.5,44.5,Brooklyn
693,14K685,EL PUENTE ACADEMY FOR PEACE AND JUSTICE,28,359,335,341,1035,20112012,80.4,218,17,23.4,1.8,10.1,87.6,0.5,42.7,Brooklyn
694,15K429,BROOKLYN SCHOOL FOR GLOBAL STUDIES,52,361,367,383,1111,20092010,73,493,5.5,21.7,1.2,52.7,41.4,4.1,52.3,Brooklyn
695,15K429,BROOKLYN SCHOOL FOR GLOBAL STUDIES,52,361,367,383,1111,20102011,70.5,424,5,25.7,1.4,52.1,41.7,3.5,52.8,Brooklyn
696,15K429,BROOKLYN SCHOOL FOR GLOBAL STUDIES,52,361,367,383,1111,20112012,68.2,354,5.9,25.4,2.3,54.5,39,3.4,56.2,Brooklyn
697,15K448,BROOKLYN SECONDARY SCHOOL FOR COLLABORATIVE STUDIES,76,393,399,387,1179,20092010,62.9,704,4.5,29.3,4.1,35.4,45.9,14.2,56,Brooklyn
698,15K448,BROOKLYN SECONDARY SCHOOL FOR COLLABORATIVE STUDIES,76,393,399,387,1179,20102011,67.5,697,5,30.8,4,34,47.2,13.5,58.8,Brooklyn
699,15K448,BROOKLYN SECONDARY SCHOOL FOR COLLABORATIVE STUDIES,76,393,399,387,1179,20112012,57.2,692,4.5,29.2,4.3,34.2,48.1,12.6,59.1,Brooklyn
700,15K462,SECONDARY SCHOOL FOR LAW,59,398,411,394,1203,20092010,75.9,556,4.5,15.6,4.7,59.4,30.8,4.1,42.1,Brooklyn
701,15K462,SECONDARY SCHOOL FOR LAW,59,398,411,394,1203,20102011,70.5,522,4.2,14.9,2.1,63.8,29.1,5,40,Brooklyn
702,15K462,SECONDARY SCHOOL FOR LAW,59,398,411,394,1203,20112012,76.1,473,6.3,12.7,2.5,62.4,29.6,5.5,44.2,Brooklyn
703,15K463,SECONDARY SCHOOL FOR JOURNALISM,58,397,391,381,1169,20092010,80.3,442,16.3,15.6,5.9,43.2,46.2,3.8,39.6,Brooklyn
704,15K463,SECONDARY SCHOOL FOR JOURNALISM,58,397,391,381,1169,20102011,81.1,389,18.8,15.9,8.2,41.1,45.2,5.1,42.2,Brooklyn
705,15K463,SECONDARY SCHOOL FOR JOURNALISM,58,397,391,381,1169,20112012,77,336,16.7,13.4,9.2,42,43.2,5.4,42.3,Brooklyn
706,15K464,PARK SLOPE COLLEGIATE,72,379,416,380,1175,20092010,80.9,479,10.9,14.2,7.1,35.7,49.5,5.8,50.9,Brooklyn
707,15K464,PARK SLOPE COLLEGIATE,72,379,416,380,1175,20102011,86.7,426,8.7,18.3,6.3,35.4,51.2,6.3,54,Brooklyn
708,15K464,PARK SLOPE COLLEGIATE,72,379,416,380,1175,20112012,78,394,9.6,16.5,8.6,33.2,51.8,5.3,52.8,Brooklyn
709,15K497,SCHOOL FOR INTERNATIONAL STUDIES,64,405,415,392,1212,20092010,71.2,445,12.6,17.3,3.1,40.7,39.1,15.7,53,Brooklyn
710,15K497,SCHOOL FOR INTERNATIONAL STUDIES,64,405,415,392,1212,20102011,76.9,481,14.3,16.8,4,39.9,41.2,14.6,52.6,Brooklyn
711,15K497,SCHOOL FOR INTERNATIONAL STUDIES,64,405,415,392,1212,20112012,68.1,486,14.6,15.2,6.2,40.9,38.9,14,50.8,Brooklyn
712,15K519,COBBLE HILL SCHOOL OF AMERICAN STUDIES,77,398,402,385,1185,20092010,77.9,718,4.9,18.7,1.5,72.8,21.9,2.1,41.5,Brooklyn
713,15K519,COBBLE HILL SCHOOL OF AMERICAN STUDIES,77,398,402,385,1185,20102011,76.5,677,5.8,20.7,1.8,72.4,21.6,3.8,40.5,Brooklyn
714,15K519,COBBLE HILL SCHOOL OF AMERICAN STUDIES,77,398,402,385,1185,20112012,73.4,663,7.5,18.9,5.1,71.5,21,2.3,43.9,Brooklyn
715,15K530,METROPOLITAN CORPORATE ACADEMY HIGH SCHOOL,28,368,365,368,1101,20092010,79.4,408,1.7,15,1,78.9,16.4,1.7,50.5,Brooklyn
716,15K530,METROPOLITAN CORPORATE ACADEMY HIGH SCHOOL,28,368,365,368,1101,20102011,79.4,290,2.4,17.6,1.4,79.7,16.9,1,51.7,Brooklyn
717,15K530,METROPOLITAN CORPORATE ACADEMY HIGH SCHOOL,28,368,365,368,1101,20112012,68.2,186,1.1,17.2,0.5,80.6,16.7,0,50,Brooklyn
718,15K656,BROOKLYN HIGH SCHOOL OF THE ARTS,141,426,421,411,1258,20092010,59.9,608,0.8,6.4,1.6,73.4,20.7,3.3,39,Brooklyn
719,15K656,BROOKLYN HIGH SCHOOL OF THE ARTS,141,426,421,411,1258,20102011,64.1,669,0.1,7.5,1.9,75.2,19.6,2.7,37.4,Brooklyn
720,15K656,BROOKLYN HIGH SCHOOL OF THE ARTS,141,426,421,411,1258,20112012,59.3,678,0.1,7.2,1.8,76.5,19,2.2,33.9,Brooklyn
721,15K698,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,8,430,416,425,1271,20092010,69.5,151,1.3,4.6,0.7,25.8,64.9,7.9,48.3,Brooklyn
722,15K698,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,8,430,416,425,1271,20102011,76.6,161,2.5,5.6,1.9,21.1,70.2,6.2,44.1,Brooklyn
723,15K698,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,8,430,416,425,1271,20112012,74,149,2,6,0.7,21.5,72.5,4,45,Brooklyn
724,16K393,FREDERICK DOUGLASS ACADEMY IV SECONDARY SCHOOL,20,355,355,358,1068,20092010,57.9,505,1.8,15.4,0.6,83.2,13.9,0.4,51.5,Brooklyn
725,16K393,FREDERICK DOUGLASS ACADEMY IV SECONDARY SCHOOL,20,355,355,358,1068,20102011,76.6,467,1.9,17.6,0.4,84.4,13.9,0.4,51.6,Brooklyn
726,16K393,FREDERICK DOUGLASS ACADEMY IV SECONDARY SCHOOL,20,355,355,358,1068,20112012,71,439,1.4,17.1,0.9,83.6,14.1,0.5,48.7,Brooklyn
727,16K455,BOYS AND GIRLS HIGH SCHOOL,131,365,370,362,1097,20092010,77.3,2293,2.3,17.6,0.8,89,7.5,0.8,62,Brooklyn
728,16K455,BOYS AND GIRLS HIGH SCHOOL,131,365,370,362,1097,20102011,68.6,1943,2.4,20.5,0.7,89.4,8.2,0.8,62.8,Brooklyn
729,16K455,BOYS AND GIRLS HIGH SCHOOL,131,365,370,362,1097,20112012,61.7,1631,2.5,20.5,0.5,90,7.8,0.7,61.7,Brooklyn
730,16K498,BROOKLYN HIGH SCHOOL FOR LAW AND TECHNOLOGY,46,362,372,358,1092,20092010,40,421,4,18.3,0.2,76.2,23.3,0,50.4,Brooklyn
731,16K498,BROOKLYN HIGH SCHOOL FOR LAW AND TECHNOLOGY,46,362,372,358,1092,20102011,88,413,4.6,18.9,0.2,76,23.5,0,48.7,Brooklyn
732,16K498,BROOKLYN HIGH SCHOOL FOR LAW AND TECHNOLOGY,46,362,372,358,1092,20112012,74.5,405,4.7,20.7,1,72.8,24.9,0,51.6,Brooklyn
733,16K594,GOTHAM PROFESSIONAL ARTS ACADEMY,36,370,372,351,1093,20092010,76,211,1.9,12.3,1.4,81,17.5,0,39.3,Brooklyn
734,16K594,GOTHAM PROFESSIONAL ARTS ACADEMY,36,370,372,351,1093,20102011,63.9,279,2.2,12.9,1.8,79.6,17.9,0.4,39.8,Brooklyn
735,16K594,GOTHAM PROFESSIONAL ARTS ACADEMY,36,370,372,351,1093,20112012,58.6,294,2.4,17.3,1,78.6,19.4,0.7,43.2,Brooklyn
736,17K382,ACADEMY FOR COLLEGE PREPARATION AND CAREER EXPLORATION: A COLLEGE BOARD SCHOOL,59,396,374,369,1139,20092010,69.7,599,2.7,10,0.5,89.8,7.2,1.2,54.8,Brooklyn
737,17K382,ACADEMY FOR COLLEGE PREPARATION AND CAREER EXPLORATION: A COLLEGE BOARD SCHOOL,59,396,374,369,1139,20102011,54.3,563,6.2,11,0.7,91.5,5.7,2,54.5,Brooklyn
738,17K382,ACADEMY FOR COLLEGE PREPARATION AND CAREER EXPLORATION: A COLLEGE BOARD SCHOOL,59,396,374,369,1139,20112012,57,565,5,10.8,0.2,92,6.7,1.1,53.8,Brooklyn
739,17K408,ACADEMY OF HOSPITALITY AND TOURISM,57,352,342,351,1045,20092010,66.3,314,5.4,8.6,1,83.8,13.4,1.6,50,Brooklyn
740,17K408,ACADEMY OF HOSPITALITY AND TOURISM,57,352,342,351,1045,20102011,63.1,310,10,13.2,1,82.6,14.8,1.6,51.6,Brooklyn
741,17K408,ACADEMY OF HOSPITALITY AND TOURISM,57,352,342,351,1045,20112012,65.5,319,12.9,15.4,1.6,84.3,12.9,0.9,49.8,Brooklyn
742,17K489,W.E.B. DUBOIS ACADEMIC HIGH SCHOOL,7,394,364,334,1092,20092010,78.2,258,0.4,8.1,0.8,89.1,8.9,0.4,42.2,Brooklyn
743,17K489,W.E.B. DUBOIS ACADEMIC HIGH SCHOOL,7,394,364,334,1092,20102011,78.2,287,0.7,9.1,1.4,90.2,7,0.3,43.2,Brooklyn
744,17K489,W.E.B. DUBOIS ACADEMIC HIGH SCHOOL,7,394,364,334,1092,20112012,70.3,199,0.5,11.1,1,93.5,4,0.5,45.7,Brooklyn
745,17K524,INTERNATIONAL HIGH SCHOOL AT PROSPECT HEIGHTS,71,287,335,291,913,20092010,90.1,437,91.8,3.2,28.8,28.1,31.6,10.8,54.7,Brooklyn
746,17K524,INTERNATIONAL HIGH SCHOOL AT PROSPECT HEIGHTS,71,287,335,291,913,20102011,88.2,433,90.5,2.3,28.4,27.3,32.1,12,56.6,Brooklyn
747,17K524,INTERNATIONAL HIGH SCHOOL AT PROSPECT HEIGHTS,71,287,335,291,913,20112012,80.9,401,91,1,28.4,29.2,27.9,14.2,59.1,Brooklyn
748,17K528,THE HIGH SCHOOL FOR GLOBAL CITIZENSHIP,46,403,385,388,1176,20092010,81.5,411,3.2,10.5,0.5,87.3,10,0.7,48.7,Brooklyn
749,17K528,THE HIGH SCHOOL FOR GLOBAL CITIZENSHIP,46,403,385,388,1176,20102011,81.5,385,5.7,13.2,0.8,87,10.6,1,48.3,Brooklyn
750,17K528,THE HIGH SCHOOL FOR GLOBAL CITIZENSHIP,46,403,385,388,1176,20112012,68.7,343,5.2,13.4,1.5,89.2,7.3,1.5,50.1,Brooklyn
751,17K531,"SCHOOL FOR HUMAN RIGHTS, THE",35,348,381,359,1088,20092010,79.2,389,3.1,12.6,0,92.5,5.4,1.8,50.6,Brooklyn
752,17K531,"SCHOOL FOR HUMAN RIGHTS, THE",35,348,381,359,1088,20102011,77.6,382,5.5,12,0.5,90.1,6.8,2.6,51.3,Brooklyn
753,17K531,"SCHOOL FOR HUMAN RIGHTS, THE",35,348,381,359,1088,20112012,73.2,386,6.2,15,0.8,88.9,8.3,1.6,51.6,Brooklyn
754,17K533,SCHOOL FOR DEMOCRACY AND LEADERSHIP,38,377,404,372,1153,20092010,73.7,451,2.9,15.3,0,90.7,7.3,1.1,44.1,Brooklyn
755,17K533,SCHOOL FOR DEMOCRACY AND LEADERSHIP,38,377,404,372,1153,20102011,81.3,429,3.7,14.5,0.2,90.4,7.2,1.2,49.2,Brooklyn
756,17K533,SCHOOL FOR DEMOCRACY AND LEADERSHIP,38,377,404,372,1153,20112012,68.3,406,3.7,14.5,0.5,89.4,8.4,1.5,52,Brooklyn
757,17K537,HIGH SCHOOL FOR YOUTH AND COMMUNITY DEVELOPMENT AT ERASMUS,73,338,349,340,1027,20092010,84.7,420,5.2,13.1,1,85.2,12.1,0.7,58.3,Brooklyn
758,17K537,HIGH SCHOOL FOR YOUTH AND COMMUNITY DEVELOPMENT AT ERASMUS,73,338,349,340,1027,20102011,81.6,398,7.5,13.3,0.8,86.4,9.8,1,61.8,Brooklyn
759,17K537,HIGH SCHOOL FOR YOUTH AND COMMUNITY DEVELOPMENT AT ERASMUS,73,338,349,340,1027,20112012,60.9,385,9.1,15.8,1,87.3,9.1,1,61.6,Brooklyn
760,17K539,HIGH SCHOOL FOR SERVICE & LEARNING AT ERASMUS,61,362,375,368,1105,20092010,79.8,413,7,14.3,1.5,89.1,9.2,0,55.9,Brooklyn
761,17K539,HIGH SCHOOL FOR SERVICE & LEARNING AT ERASMUS,61,362,375,368,1105,20102011,76,405,7.9,16.5,0,6.4,93.3,0,59.8,Brooklyn
762,17K539,HIGH SCHOOL FOR SERVICE & LEARNING AT ERASMUS,61,362,375,368,1105,20112012,65.3,422,8.8,19.2,2.1,87,9,1.7,63.3,Brooklyn
763,17K543,"SCIENCE, TECHNOLOGY AND RESEARCH EARLY COLLEGE HIGH SCHOOL AT ERASMUS",69,457,462,441,1360,20112012,63.3,521,0,2.3,3.1,83.9,9.4,1.3,53,Brooklyn
764,17K544,INTERNATIONAL ARTS BUSINESS SCHOOL,54,386,391,369,1146,20092010,72.5,476,3.8,14.9,0.6,86.1,12.6,0,44.5,Brooklyn
765,17K544,INTERNATIONAL ARTS BUSINESS SCHOOL,54,386,391,369,1146,20102011,60.5,459,5.9,17.4,1.1,85.8,11.1,0.9,42.5,Brooklyn
766,17K544,INTERNATIONAL ARTS BUSINESS SCHOOL,54,386,391,369,1146,20112012,69.3,390,7.9,17.4,0.8,86.9,10,1.3,47.9,Brooklyn
767,17K546,HIGH SCHOOL FOR PUBLIC SERVICE: HEROES OF TOMORROW,79,418,441,414,1273,20092010,76.3,387,0.8,6.5,0.8,86,12.7,0,22.5,Brooklyn
768,17K546,HIGH SCHOOL FOR PUBLIC SERVICE: HEROES OF TOMORROW,79,418,441,414,1273,20102011,72.4,407,0.2,3.7,1.5,86.5,10.3,0.2,23.8,Brooklyn
769,17K546,HIGH SCHOOL FOR PUBLIC SERVICE: HEROES OF TOMORROW,79,418,441,414,1273,20112012,70.3,417,0.5,4.1,3.6,82.5,12.2,0.7,24.9,Brooklyn
770,17K547,BROOKLYN ACADEMY OF SCIENCE AND THE ENVIRONMENT,63,388,382,373,1143,20092010,71.4,446,4.5,12.1,2.7,81.4,10.8,2,54,Brooklyn
771,17K547,BROOKLYN ACADEMY OF SCIENCE AND THE ENVIRONMENT,63,388,382,373,1143,20102011,81.3,444,5.9,9.9,2.5,83.3,11.9,1.6,52.7,Brooklyn
772,17K547,BROOKLYN ACADEMY OF SCIENCE AND THE ENVIRONMENT,63,388,382,373,1143,20112012,80.9,471,6.8,11.9,4,79.6,14.2,1.5,54.4,Brooklyn
773,17K548,BROOKLYN SCHOOL FOR MUSIC & THEATRE,48,385,393,373,1151,20092010,77,411,0.7,10.7,0.7,84.9,12.4,0.7,30.7,Brooklyn
774,17K548,BROOKLYN SCHOOL FOR MUSIC & THEATRE,48,385,393,373,1151,20102011,77,396,0.5,10.6,0.8,84.6,13.4,0.8,30.3,Brooklyn
775,17K548,BROOKLYN SCHOOL FOR MUSIC & THEATRE,48,385,393,373,1151,20112012,60.5,412,0.5,12.1,1,82.8,15.3,1,32.8,Brooklyn
776,17K590,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL,165,476,481,479,1436,20102011,82.8,1032,0,0.2,0.5,96.5,2.8,0.2,43.4,Brooklyn
777,17K590,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL,165,476,481,479,1436,20112012,59.1,1104,0,0.5,0.9,95.7,2.8,0,41.8,Brooklyn
778,17K600,CLARA BARTON HIGH SCHOOL,259,425,413,413,1251,20092010,80.9,1980,6.1,10.2,1.4,89.4,6.8,0.6,23.2,Brooklyn
779,17K600,CLARA BARTON HIGH SCHOOL,259,425,413,413,1251,20102011,79.9,1746,6.9,10.7,1.5,90.5,6.9,0.6,23,Brooklyn
780,17K600,CLARA BARTON HIGH SCHOOL,259,425,413,413,1251,20112012,73,1608,8.3,12.7,1.8,91.2,5.8,0.7,23.8,Brooklyn
781,17K625,PAUL ROBESON HIGH SCHOOL,53,365,363,355,1083,20092010,81.5,1017,2.7,13.6,0.5,87.2,9.7,0.9,58.9,Brooklyn
