"","DBN","School_Name","Num of SAT Test Takers","SAT Critical Reading Avg. Score","SAT Math Avg. Score","SAT Writing Avg. Score","avg_sat_score","schoolyear","frl_percent","total_enrollment","ell_percent","sped_percent","asian_per","black_per","hispanic_per","white_per","male_per","Borough","lat_long","lat","long"
"1456","12X690","MONROE ACADEMY FOR BUSINESS/LAW",31,375,387,376,1138,20112012,80.8,249,14.9,18.5,2.4,26.9,69.1,0.4,60.6,NA,NA,NA,NA
"1457","12X692","MONROE ACADEMY FOR VISUAL ARTS & DESIGN",43,332,357,349,1038,20052006,NA,529,17.2,20.2,0.2,26.5,71.3,1.1,56.5,"Bronx","(40.83136649, -73.878823277)",40.83137,-73.87882
"1458","12X692","MONROE ACADEMY FOR VISUAL ARTS & DESIGN",43,332,357,349,1038,20062007,NA,510,15.9,22,0.6,23.9,72.4,1.4,57.5,"Bronx","(40.83136649, -73.878823277)",40.83137,-73.87882
"1459","12X692","MONROE ACADEMY FOR VISUAL ARTS & DESIGN",43,332,357,349,1038,20072008,NA,520,26.2,18.5,0.8,22.5,74.6,1,53.1,"Bronx","(40.83136649, -73.878823277)",40.83137,-73.87882
"1460","12X692","MONROE ACADEMY FOR VISUAL ARTS & DESIGN",43,332,357,349,1038,20082009,NA,498,27.3,20.3,1.6,22.5,74.3,1,50.2,"Bronx","(40.83136649, -73.878823277)",40.83137,-73.87882
"1461","12X692","MONROE ACADEMY FOR VISUAL ARTS & DESIGN",43,332,357,349,1038,20092010,87.2,472,28,19.9,1.9,19.9,76.5,0.6,49.2,"Bronx","(40.83136649, -73.878823277)",40.83137,-73.87882
"1462","12X692","MONROE ACADEMY FOR VISUAL ARTS & DESIGN",43,332,357,349,1038,20102011,92.1,450,29.3,21.3,2,16.7,80.7,0.4,50.9,"Bronx","(40.83136649, -73.878823277)",40.83137,-73.87882
"1463","12X692","MONROE ACADEMY FOR VISUAL ARTS & DESIGN",43,332,357,349,1038,20112012,87.3,466,28.8,20.8,0.9,20.4,77.5,1.3,52.6,"Bronx","(40.83136649, -73.878823277)",40.83137,-73.87882
"1464","13K265","DR. SUSAN S. MCKINNEY SECONDARY SCHOOL OF THE ARTS",29,352,349,373,1074,20052006,NA,348,3.2,23.9,2,76.1,19.3,0.9,45.7,"Brooklyn","(40.696343773, -73.975771102)",40.69634,-73.97577
"1465","13K265","DR. SUSAN S. MCKINNEY SECONDARY SCHOOL OF THE ARTS",29,352,349,373,1074,20062007,NA,648,2.2,18.7,1.4,77.6,18.2,1.4,44.1,"Brooklyn","(40.696343773, -73.975771102)",40.69634,-73.97577
"1466","13K265","DR. SUSAN S. MCKINNEY SECONDARY SCHOOL OF THE ARTS",29,352,349,373,1074,20072008,NA,600,2.7,16.3,1,80,16.8,1.3,42.5,"Brooklyn","(40.696343773, -73.975771102)",40.69634,-73.97577
"1467","13K265","DR. SUSAN S. MCKINNEY SECONDARY SCHOOL OF THE ARTS",29,352,349,373,1074,20082009,NA,546,2.4,15,1.3,77.3,19.2,1.3,39.2,"Brooklyn","(40.696343773, -73.975771102)",40.69634,-73.97577
"1468","13K265","DR. SUSAN S. MCKINNEY SECONDARY SCHOOL OF THE ARTS",29,352,349,373,1074,20092010,68.5,521,2.3,16.9,2.1,73.9,22.1,0.6,39.3,"Brooklyn","(40.696343773, -73.975771102)",40.69634,-73.97577
"1469","13K265","DR. SUSAN S. MCKINNEY SECONDARY SCHOOL OF THE ARTS",29,352,349,373,1074,20102011,83.3,493,2.4,18.7,0.4,73.2,24.5,1.2,37.5,"Brooklyn","(40.696343773, -73.975771102)",40.69634,-73.97577
"1470","13K265","DR. SUSAN S. MCKINNEY SECONDARY SCHOOL OF THE ARTS",29,352,349,373,1074,20112012,71.1,443,4.3,20.3,0.5,72,24.6,1.8,37,"Brooklyn","(40.696343773, -73.975771102)",40.69634,-73.97577
"1471","13K336","ACADEMY OF BUSINESS AND COMMUNITY DEVELOPMENT",9,439,374,418,1231,20082009,NA,201,2,22.4,2,89.1,8,0.5,99,NA,NA,NA,NA
"1472","13K336","ACADEMY OF BUSINESS AND COMMUNITY DEVELOPMENT",9,439,374,418,1231,20092010,69.2,205,2,26.8,2.4,88.3,5.9,1,99.5,NA,NA,NA,NA
"1473","13K336","ACADEMY OF BUSINESS AND COMMUNITY DEVELOPMENT",9,439,374,418,1231,20102011,69.2,230,3.9,25.2,3,87.8,7,0.9,99.6,NA,NA,NA,NA
"1474","13K336","ACADEMY OF BUSINESS AND COMMUNITY DEVELOPMENT",9,439,374,418,1231,20112012,59.1,225,3.1,21.3,2.7,88.9,7.1,0.4,99.6,NA,NA,NA,NA
"1475","13K350","URBAN ASSEMBLY HIGH SCHOOL OF MUSIC AND ART",52,360,364,356,1080,20052006,NA,110,2.7,8.2,4.5,62.7,26.4,1.8,42.7,"Brooklyn","(40.697174727, -73.984959689)",40.69717,-73.98496
"1476","13K350","URBAN ASSEMBLY HIGH SCHOOL OF MUSIC AND ART",52,360,364,356,1080,20062007,NA,217,0.9,11.1,2.3,70,24,0.9,46.1,"Brooklyn","(40.697174727, -73.984959689)",40.69717,-73.98496
"1477","13K350","URBAN ASSEMBLY HIGH SCHOOL OF MUSIC AND ART",52,360,364,356,1080,20072008,NA,308,2.6,10.7,1.9,71.1,23.4,1.3,45.8,"Brooklyn","(40.697174727, -73.984959689)",40.69717,-73.98496
"1478","13K350","URBAN ASSEMBLY HIGH SCHOOL OF MUSIC AND ART",52,360,364,356,1080,20082009,NA,381,2.6,12.1,2.4,70.9,22.8,1.3,47,"Brooklyn","(40.697174727, -73.984959689)",40.69717,-73.98496
"1479","13K350","URBAN ASSEMBLY HIGH SCHOOL OF MUSIC AND ART",52,360,364,356,1080,20092010,80.6,411,2.9,16.1,1.5,72.7,21.7,0.7,45.5,"Brooklyn","(40.697174727, -73.984959689)",40.69717,-73.98496
"1480","13K350","URBAN ASSEMBLY HIGH SCHOOL OF MUSIC AND ART",52,360,364,356,1080,20102011,76,391,3.8,20.7,2,70.3,24.3,0.8,43,"Brooklyn","(40.697174727, -73.984959689)",40.69717,-73.98496
"1481","13K350","URBAN ASSEMBLY HIGH SCHOOL OF MUSIC AND ART",52,360,364,356,1080,20112012,74.1,431,4.6,22.5,1.9,73.3,22.7,0.9,42.7,"Brooklyn","(40.697174727, -73.984959689)",40.69717,-73.98496
"1482","13K412","BROOKLYN COMMUNITY HIGH SCHOOL OF COMMUNICATION, ARTS AND MEDIA",37,375,355,384,1114,20062007,NA,98,2,21.4,0,79.6,16.3,1,59.2,"Brooklyn","(40.692582256, -73.958873117)",40.69258,-73.95887
"1483","13K412","BROOKLYN COMMUNITY HIGH SCHOOL OF COMMUNICATION, ARTS AND MEDIA",37,375,355,384,1114,20072008,NA,219,2.7,17.8,0.5,77.2,15.5,1.4,50.7,"Brooklyn","(40.692582256, -73.958873117)",40.69258,-73.95887
"1484","13K412","BROOKLYN COMMUNITY HIGH SCHOOL OF COMMUNICATION, ARTS AND MEDIA",37,375,355,384,1114,20082009,NA,324,1.2,15.4,0.6,84,13.9,1.2,51.9,"Brooklyn","(40.692582256, -73.958873117)",40.69258,-73.95887
"1485","13K412","BROOKLYN COMMUNITY HIGH SCHOOL OF COMMUNICATION, ARTS AND MEDIA",37,375,355,384,1114,20092010,53.2,426,2.6,16.2,0.7,82.9,14.3,0.7,47.4,"Brooklyn","(40.692582256, -73.958873117)",40.69258,-73.95887
"1486","13K412","BROOKLYN COMMUNITY HIGH SCHOOL OF COMMUNICATION, ARTS AND MEDIA",37,375,355,384,1114,20102011,71.8,467,1.9,16.7,0.6,81.4,15.6,1.1,46.9,"Brooklyn","(40.692582256, -73.958873117)",40.69258,-73.95887
"1487","13K412","BROOKLYN COMMUNITY HIGH SCHOOL OF COMMUNICATION, ARTS AND MEDIA",37,375,355,384,1114,20112012,68.9,462,2.4,18,0.6,79.2,17.1,1.3,45.5,"Brooklyn","(40.692582256, -73.958873117)",40.69258,-73.95887
"1488","13K419","SCIENCE SKILLS CENTER HIGH SCHOOL FOR SCIENCE, TECHNOLOGY AND THE CREATIVE ARTS",92,399,417,395,1211,20052006,NA,928,1.6,5.8,5.8,76.1,11.6,2.4,53.8,"Brooklyn","(40.697174727, -73.984959689)",40.69717,-73.98496
"1489","13K419","SCIENCE SKILLS CENTER HIGH SCHOOL FOR SCIENCE, TECHNOLOGY AND THE CREATIVE ARTS",92,399,417,395,1211,20062007,NA,971,2,6.2,6,76,11,0.8,55,"Brooklyn","(40.697174727, -73.984959689)",40.69717,-73.98496
"1490","13K419","SCIENCE SKILLS CENTER HIGH SCHOOL FOR SCIENCE, TECHNOLOGY AND THE CREATIVE ARTS",92,399,417,395,1211,20072008,NA,954,3.9,7.5,5.7,75.1,10.9,1.4,57.8,"Brooklyn","(40.697174727, -73.984959689)",40.69717,-73.98496
"1491","13K419","SCIENCE SKILLS CENTER HIGH SCHOOL FOR SCIENCE, TECHNOLOGY AND THE CREATIVE ARTS",92,399,417,395,1211,20082009,NA,956,3.8,8.4,5.5,81.1,11.6,1.3,59.2,"Brooklyn","(40.697174727, -73.984959689)",40.69717,-73.98496
"1492","13K419","SCIENCE SKILLS CENTER HIGH SCHOOL FOR SCIENCE, TECHNOLOGY AND THE CREATIVE ARTS",92,399,417,395,1211,20092010,73,794,5.2,12.6,6.4,80.4,10.7,1.5,61.6,"Brooklyn","(40.697174727, -73.984959689)",40.69717,-73.98496
"1493","13K419","SCIENCE SKILLS CENTER HIGH SCHOOL FOR SCIENCE, TECHNOLOGY AND THE CREATIVE ARTS",92,399,417,395,1211,20102011,71.2,627,7.7,14.2,7.2,75.9,12.3,2.6,58.9,"Brooklyn","(40.697174727, -73.984959689)",40.69717,-73.98496
"1494","13K419","SCIENCE SKILLS CENTER HIGH SCHOOL FOR SCIENCE, TECHNOLOGY AND THE CREATIVE ARTS",92,399,417,395,1211,20112012,60.7,517,7,13.7,7.2,77.8,12.2,2.1,56.1,"Brooklyn","(40.697174727, -73.984959689)",40.69717,-73.98496
"1495","13K430","BROOKLYN TECHNICAL HIGH SCHOOL",1277,587,659,587,1833,20052006,NA,4240,0.1,0.3,48.1,14.9,8.3,23.6,59.8,"Brooklyn","(40.688107423, -73.976745072)",40.68811,-73.97675
"1496","13K430","BROOKLYN TECHNICAL HIGH SCHOOL",1277,587,659,587,1833,20062007,NA,4296,0.1,0.1,50.2,14.1,8.1,20.6,58.2,"Brooklyn","(40.688107423, -73.976745072)",40.68811,-73.97675
"1497","13K430","BROOKLYN TECHNICAL HIGH SCHOOL",1277,587,659,587,1833,20072008,NA,4469,0.2,0.4,53.2,12.6,7.9,20.1,58.6,"Brooklyn","(40.688107423, -73.976745072)",40.68811,-73.97675
"1498","13K430","BROOKLYN TECHNICAL HIGH SCHOOL",1277,587,659,587,1833,20082009,NA,4662,0,0.6,57.4,13.1,8,21,58.2,"Brooklyn","(40.688107423, -73.976745072)",40.68811,-73.97675
"1499","13K430","BROOKLYN TECHNICAL HIGH SCHOOL",1277,587,659,587,1833,20092010,53.8,4947,0,0.7,58.8,12,8.3,20.5,58,"Brooklyn","(40.688107423, -73.976745072)",40.68811,-73.97675
"1500","13K430","BROOKLYN TECHNICAL HIGH SCHOOL",1277,587,659,587,1833,20102011,64.3,5140,0.1,0.8,60.4,10.7,7.7,21,58.4,"Brooklyn","(40.688107423, -73.976745072)",40.68811,-73.97675
"1501","13K430","BROOKLYN TECHNICAL HIGH SCHOOL",1277,587,659,587,1833,20112012,50.7,5332,0.1,0.5,60.3,10.2,7.9,21.3,58.3,"Brooklyn","(40.688107423, -73.976745072)",40.68811,-73.97675
"1502","13K439","BROOKLYN INTERNATIONAL HIGH SCHOOL",90,305,364,312,981,20052006,NA,331,72.2,0.3,34.7,21.1,31.4,11.5,48,"Brooklyn","(40.697174727, -73.984959689)",40.69717,-73.98496
"1503","13K439","BROOKLYN INTERNATIONAL HIGH SCHOOL",90,305,364,312,981,20062007,NA,358,69.3,0.3,36.3,18.7,32.4,12.3,53.1,"Brooklyn","(40.697174727, -73.984959689)",40.69717,-73.98496
"1504","13K439","BROOKLYN INTERNATIONAL HIGH SCHOOL",90,305,364,312,981,20072008,NA,391,78,0,32.7,17.4,36.6,13.3,53.7,"Brooklyn","(40.697174727, -73.984959689)",40.69717,-73.98496
"1505","13K439","BROOKLYN INTERNATIONAL HIGH SCHOOL",90,305,364,312,981,20082009,NA,405,75.6,0,31.4,17.3,37.5,13.8,52.3,"Brooklyn","(40.697174727, -73.984959689)",40.69717,-73.98496
"1506","13K439","BROOKLYN INTERNATIONAL HIGH SCHOOL",90,305,364,312,981,20092010,93.2,414,82.6,0,31.2,17.9,39.1,11.4,49,"Brooklyn","(40.697174727, -73.984959689)",40.69717,-73.98496
"1507","13K439","BROOKLYN INTERNATIONAL HIGH SCHOOL",90,305,364,312,981,20102011,93.2,388,84.8,0,32.7,20.1,38.1,9,47.7,"Brooklyn","(40.697174727, -73.984959689)",40.69717,-73.98496
"1508","13K439","BROOKLYN INTERNATIONAL HIGH SCHOOL",90,305,364,312,981,20112012,80,367,83.1,0,42.5,20.2,28.6,8.7,48.2,"Brooklyn","(40.697174727, -73.984959689)",40.69717,-73.98496
"1509","13K483","THE URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE",105,400,417,389,1206,20052006,NA,222,0.5,5.9,1.4,62.2,25.2,1.8,33.3,"Brooklyn","(40.694620119, -73.988623945)",40.69462,-73.98862
"1510","13K483","THE URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE",105,400,417,389,1206,20062007,NA,319,0.6,7.2,1.3,66.1,21.6,1.3,31.7,"Brooklyn","(40.694620119, -73.988623945)",40.69462,-73.98862
"1511","13K483","THE URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE",105,400,417,389,1206,20072008,NA,409,1.5,8.3,1,74.1,21,1,28.9,"Brooklyn","(40.694620119, -73.988623945)",40.69462,-73.98862
"1512","13K483","THE URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE",105,400,417,389,1206,20082009,NA,450,1.3,10.7,1.8,80.4,16.9,0.4,26.9,"Brooklyn","(40.694620119, -73.988623945)",40.69462,-73.98862
"1513","13K483","THE URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE",105,400,417,389,1206,20092010,77.7,465,1.3,10.5,1.3,80.4,17.6,0.4,27.7,"Brooklyn","(40.694620119, -73.988623945)",40.69462,-73.98862
"1514","13K483","THE URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE",105,400,417,389,1206,20102011,81,458,1.3,12.9,1.1,82.5,15.1,0.7,34.5,"Brooklyn","(40.694620119, -73.988623945)",40.69462,-73.98862
"1515","13K483","THE URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE",105,400,417,389,1206,20112012,60.5,450,0.9,13.3,0.9,79.1,17.1,1.1,39.6,"Brooklyn","(40.694620119, -73.988623945)",40.69462,-73.98862
"1516","13K499","ACORN COMMUNITY HIGH SCHOOL",72,384,364,368,1116,20052006,NA,695,2.9,16.1,0.9,77.7,17,1.7,44,"Brooklyn","(40.678508914, -73.962067306)",40.67851,-73.96207
"1517","13K499","ACORN COMMUNITY HIGH SCHOOL",72,384,364,368,1116,20062007,NA,709,3,13.8,1.1,78.8,16.2,1.3,46.8,"Brooklyn","(40.678508914, -73.962067306)",40.67851,-73.96207
"1518","13K499","ACORN COMMUNITY HIGH SCHOOL",72,384,364,368,1116,20072008,NA,749,3.7,13.2,1.2,80.9,15.2,1.3,48.1,"Brooklyn","(40.678508914, -73.962067306)",40.67851,-73.96207
"1519","13K499","ACORN COMMUNITY HIGH SCHOOL",72,384,364,368,1116,20082009,NA,740,3.1,14.1,1.5,81.8,14.3,0.8,52.4,"Brooklyn","(40.678508914, -73.962067306)",40.67851,-73.96207
"1520","13K499","ACORN COMMUNITY HIGH SCHOOL",72,384,364,368,1116,20092010,88,696,3.4,14.5,1.1,81.5,14.5,1,52.3,"Brooklyn","(40.678508914, -73.962067306)",40.67851,-73.96207
"1521","13K499","ACORN COMMUNITY HIGH SCHOOL",72,384,364,368,1116,20102011,89.3,744,3.4,16.9,1.7,83.6,12.8,0.9,55.2,"Brooklyn","(40.678508914, -73.962067306)",40.67851,-73.96207
"1522","13K499","ACORN COMMUNITY HIGH SCHOOL",72,384,364,368,1116,20112012,81,731,2.9,18.6,1.2,84.7,12.2,0.8,55.8,"Brooklyn","(40.678508914, -73.962067306)",40.67851,-73.96207
"1523","13K509","FREEDOM ACADEMY HIGH SCHOOL",29,400,390,403,1193,20052006,NA,288,1.4,10.4,1.7,72.2,18.8,3.1,45.1,NA,NA,NA,NA
"1524","13K509","FREEDOM ACADEMY HIGH SCHOOL",29,400,390,403,1193,20062007,NA,313,2.2,12.5,2.2,74.1,16,1.9,45.7,NA,NA,NA,NA
"1525","13K509","FREEDOM ACADEMY HIGH SCHOOL",29,400,390,403,1193,20072008,NA,315,1.6,15.2,4.1,73,15.2,2.5,49.8,NA,NA,NA,NA
"1526","13K509","FREEDOM ACADEMY HIGH SCHOOL",29,400,390,403,1193,20082009,NA,316,1.6,16.8,2.8,77.2,16.5,1.9,50.6,NA,NA,NA,NA
"1527","13K509","FREEDOM ACADEMY HIGH SCHOOL",29,400,390,403,1193,20092010,82.7,314,1.6,18.5,1.6,80.9,14.6,1.9,49.4,NA,NA,NA,NA
"1528","13K509","FREEDOM ACADEMY HIGH SCHOOL",29,400,390,403,1193,20102011,87.6,261,0.8,20.7,0.8,80.8,16.1,1.9,47.1,NA,NA,NA,NA
"1529","13K509","FREEDOM ACADEMY HIGH SCHOOL",29,400,390,403,1193,20112012,68,218,1.8,14.2,1.4,82.1,15.1,0.9,43.6,NA,NA,NA,NA
"1530","13K527","URBAN ASSEMBLY INSTITUTE OF MATH AND SCIENCE FOR YOUNG WOMEN",NA,NA,NA,NA,NA,20092010,81,317,0.6,8.2,2.8,83.6,11.4,1.3,0,"Brooklyn","(40.694620119, -73.988623945)",40.69462,-73.98862
"1531","13K527","URBAN ASSEMBLY INSTITUTE OF MATH AND SCIENCE FOR YOUNG WOMEN",NA,NA,NA,NA,NA,20102011,78.5,397,0.8,9.8,4.3,81.4,11.3,2,0,"Brooklyn","(40.694620119, -73.988623945)",40.69462,-73.98862
"1532","13K527","URBAN ASSEMBLY INSTITUTE OF MATH AND SCIENCE FOR YOUNG WOMEN",NA,NA,NA,NA,NA,20112012,62.2,469,1.5,13.2,5.1,79.3,11.7,2.6,0,"Brooklyn","(40.694620119, -73.988623945)",40.69462,-73.98862
"1533","13K553","BROOKLYN ACADEMY HIGH SCHOOL",8,435,383,379,1197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1534","13K575","BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL",13,398,391,394,1183,20052006,NA,195,0.5,8.2,0.5,86.7,8.7,2.1,40,NA,NA,NA,NA
"1535","13K575","BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL",13,398,391,394,1183,20062007,NA,176,NA,4,0,90.3,9.1,0,42,NA,NA,NA,NA
"1536","13K575","BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL",13,398,391,394,1183,20072008,NA,138,0.7,5.1,0,84.1,13.8,0.7,47.8,NA,NA,NA,NA
"1537","13K575","BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL",13,398,391,394,1183,20082009,NA,115,0,3.5,0,81.7,14.8,0.9,50.4,NA,NA,NA,NA
"1538","13K575","BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL",13,398,391,394,1183,20092010,85.7,112,0,0,0,84.8,13.4,0,39.3,NA,NA,NA,NA
"1539","13K575","BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL",13,398,391,394,1183,20102011,74.8,130,NA,0,0.8,82.3,13.8,1.5,37.7,NA,NA,NA,NA
"1540","13K575","BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL",13,398,391,394,1183,20112012,74.6,152,0.7,0,0,83.6,12.5,2,35.5,NA,NA,NA,NA
"1541","13K595","BEDFORD ACADEMY HIGH SCHOOL",89,438,443,431,1312,20052006,NA,290,0.3,3.8,0.7,80.7,10,0,47.2,"Brooklyn","(40.685381269, -73.9542676)",40.68538,-73.95427
"1542","13K595","BEDFORD ACADEMY HIGH SCHOOL",89,438,443,431,1312,20062007,NA,342,0,3.5,0.6,82.5,9.4,0,46.2,"Brooklyn","(40.685381269, -73.9542676)",40.68538,-73.95427
"1543","13K595","BEDFORD ACADEMY HIGH SCHOOL",89,438,443,431,1312,20072008,NA,325,NA,3.7,0.3,84.9,9.5,0,43.7,"Brooklyn","(40.685381269, -73.9542676)",40.68538,-73.95427
"1544","13K595","BEDFORD ACADEMY HIGH SCHOOL",89,438,443,431,1312,20082009,NA,336,0,4.8,0.9,89.9,6.8,0.6,45.5,"Brooklyn","(40.685381269, -73.9542676)",40.68538,-73.95427
"1545","13K595","BEDFORD ACADEMY HIGH SCHOOL",89,438,443,431,1312,20092010,68.1,342,0.3,4.7,1.2,88.3,6.1,0,44.4,"Brooklyn","(40.685381269, -73.9542676)",40.68538,-73.95427
"1546","13K595","BEDFORD ACADEMY HIGH SCHOOL",89,438,443,431,1312,20102011,66.6,363,0.3,3.9,1.7,90.1,6.9,0.3,44.1,"Brooklyn","(40.685381269, -73.9542676)",40.68538,-73.95427
"1547","13K595","BEDFORD ACADEMY HIGH SCHOOL",89,438,443,431,1312,20112012,46.7,367,1.1,4.1,2.7,89.4,7.1,0.3,49,"Brooklyn","(40.685381269, -73.9542676)",40.68538,-73.95427
"1548","13K605","GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATION HIGH SCHOOL",85,406,391,392,1189,20052006,NA,1054,1.6,14.1,1.6,75,19.4,1.8,58.3,"Brooklyn","(40.694944407, -73.986035324)",40.69494,-73.98604
"1549","13K605","GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATION HIGH SCHOOL",85,406,391,392,1189,20062007,NA,1012,1.1,12.9,1.4,76.4,18.5,1.3,59.1,"Brooklyn","(40.694944407, -73.986035324)",40.69494,-73.98604
"1550","13K605","GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATION HIGH SCHOOL",85,406,391,392,1189,20072008,NA,896,1.8,14.7,1.8,75.6,18.9,1.5,62.4,"Brooklyn","(40.694944407, -73.986035324)",40.69494,-73.98604
"1551","13K605","GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATION HIGH SCHOOL",85,406,391,392,1189,20082009,NA,917,2,14.5,2.1,74.8,19.8,2,67.9,"Brooklyn","(40.694944407, -73.986035324)",40.69494,-73.98604
"1552","13K605","GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATION HIGH SCHOOL",85,406,391,392,1189,20092010,77.2,963,2,14.1,2.1,75.9,17.8,2.2,71.1,"Brooklyn","(40.694944407, -73.986035324)",40.69494,-73.98604
"1553","13K605","GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATION HIGH SCHOOL",85,406,391,392,1189,20102011,79.3,929,1.4,15.6,2.5,79.2,15.4,1.8,75,"Brooklyn","(40.694944407, -73.986035324)",40.69494,-73.98604
"1554","13K605","GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATION HIGH SCHOOL",85,406,391,392,1189,20112012,65,927,1.9,14.1,2.8,79.8,15.3,1.3,75.5,"Brooklyn","(40.694944407, -73.986035324)",40.69494,-73.98604
"1555","13K616","BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY SERVICE",NA,NA,NA,NA,NA,20082009,NA,151,3.3,13.2,1.3,66.9,25.8,5.3,55,NA,NA,NA,NA
"1556","13K616","BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY SERVICE",NA,NA,NA,NA,NA,20092010,75.8,211,1.9,4.7,0.5,72,23.7,2.8,60.2,NA,NA,NA,NA
"1557","13K616","BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY SERVICE",NA,NA,NA,NA,NA,20102011,85.9,216,2.3,6.5,0.5,71.8,25,2.3,55.6,NA,NA,NA,NA
"1558","13K616","BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY SERVICE",NA,NA,NA,NA,NA,20112012,63.9,212,2.4,7.5,0.5,68.4,28.3,1.4,49.5,NA,NA,NA,NA
"1559","13K670","BENJAMIN BANNEKER ACADEMY",185,471,472,448,1391,20052006,NA,939,0.2,1.7,2.8,78.5,12,1.5,41,"Brooklyn","(40.695662413, -73.969286077)",40.69566,-73.96929
"1560","13K670","BENJAMIN BANNEKER ACADEMY",185,471,472,448,1391,20062007,NA,998,NA,2.4,2.5,77.8,12.3,1.4,40.4,"Brooklyn","(40.695662413, -73.969286077)",40.69566,-73.96929
"1561","13K670","BENJAMIN BANNEKER ACADEMY",185,471,472,448,1391,20072008,NA,924,0.1,3.2,2.9,77.2,12.8,1.6,40.3,"Brooklyn","(40.695662413, -73.969286077)",40.69566,-73.96929
"1562","13K670","BENJAMIN BANNEKER ACADEMY",185,471,472,448,1391,20082009,NA,865,0,3.8,2.7,83.7,11.1,1.4,39.3,"Brooklyn","(40.695662413, -73.969286077)",40.69566,-73.96929
"1563","13K670","BENJAMIN BANNEKER ACADEMY",185,471,472,448,1391,20092010,64.8,829,NA,3.7,2.1,86.2,9.3,0.6,42.1,"Brooklyn","(40.695662413, -73.969286077)",40.69566,-73.96929
"1564","13K670","BENJAMIN BANNEKER ACADEMY",185,471,472,448,1391,20102011,68.8,832,0.4,2.3,2.2,89.3,8.1,0.2,44.6,"Brooklyn","(40.695662413, -73.969286077)",40.69566,-73.96929
"1565","13K670","BENJAMIN BANNEKER ACADEMY",185,471,472,448,1391,20112012,47.4,895,0,3,2.7,87,8.8,0.4,46.1,"Brooklyn","(40.695662413, -73.969286077)",40.69566,-73.96929
"1566","13K674","CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING, ARCHITECTURE, AND TECHNOLOGY",20,441,499,413,1353,20092010,60,124,7.3,16.9,11.3,58.1,22.6,7.3,75,"Brooklyn","(40.694944407, -73.986035324)",40.69494,-73.98604
"1567","13K674","CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING, ARCHITECTURE, AND TECHNOLOGY",20,441,499,413,1353,20102011,71.8,246,4.9,13.4,8.5,62.6,24.4,4.5,80.1,"Brooklyn","(40.694944407, -73.986035324)",40.69494,-73.98604
"1568","13K674","CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING, ARCHITECTURE, AND TECHNOLOGY",20,441,499,413,1353,20112012,61.9,335,3.6,15.8,7.5,58.2,26.3,4.5,79.4,"Brooklyn","(40.694944407, -73.986035324)",40.69494,-73.98604
"1569","14K071","JUAN MOREL CAMPOS SECONDARY SCHOOL",102,365,361,359,1085,20052006,NA,787,9.4,28,0.8,25.2,67.9,5.2,52,"Brooklyn","(40.703577361001, -73.953237312)",40.70358,-73.95324
"1570","14K071","JUAN MOREL CAMPOS SECONDARY SCHOOL",102,365,361,359,1085,20062007,NA,879,12.4,25.1,0.3,24.3,70.1,4.3,53.2,"Brooklyn","(40.703577361001, -73.953237312)",40.70358,-73.95324
"1571","14K071","JUAN MOREL CAMPOS SECONDARY SCHOOL",102,365,361,359,1085,20072008,NA,951,19.2,24,0.5,22.3,73.6,3.2,52.8,"Brooklyn","(40.703577361001, -73.953237312)",40.70358,-73.95324
"1572","14K071","JUAN MOREL CAMPOS SECONDARY SCHOOL",102,365,361,359,1085,20082009,NA,920,18.4,25,0.3,21.5,74.8,3.2,54.5,"Brooklyn","(40.703577361001, -73.953237312)",40.70358,-73.95324
